,time,prod_gen_44,export_node_127,load_node_153,prod_gen_30,prod_gen_4,prod_gen_20,prod_gen_13,load_node_98,prod_gen_33,prod_gen_29,prod_gen_21,prod_gen_40,load_node_134,prod_gen_41,prod_gen_25,prod_gen_42,prod_gen_22,load_node_63,prod_gen_16,prod_gen_15
144,2012-01-07 00:00:00,0.0,31.298036,55.4935,0.0,0.0,0.0,60.0,28.1443,0.0,0.0,0.0,0.0,2.0199,0.0,0.0,0.0,191.6,9.6099,0.0,0.0
145,2012-01-07 01:00:00,0.0,29.907157,51.1836,0.0,0.0,0.0,0.0,25.9848,0.0,0.0,0.0,0.0,1.8653,0.0,0.0,0.0,0.0,8.874,0.0,0.0
146,2012-01-07 02:00:00,0.0,21.190928,49.1845,0.0,0.0,0.0,0.0,25.0332,0.0,0.0,0.0,0.0,1.7977,0.0,0.0,0.0,0.0,8.5527,0.0,0.0
147,2012-01-07 03:00:00,0.0,28.508878000000003,48.1522,0.0,0.0,0.0,0.0,24.558,0.0,0.0,0.0,0.0,1.7642,0.0,0.0,0.0,0.0,8.3932,0.0,0.0
148,2012-01-07 04:00:00,0.0,57.467822999999996,48.5627,0.0,0.0,0.0,0.0,24.8356,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,0.0,8.492,0.0,0.0
149,2012-01-07 05:00:00,0.0,116.594146,50.0282,0.0,0.0,0.0,0.0,25.6857,0.0,0.0,0.0,0.0,1.8473,0.0,0.0,0.0,0.0,8.7884,0.0,0.0
150,2012-01-07 06:00:00,0.0,33.289008,52.7589,0.0,0.0,0.0,0.0,27.175,0.0,0.0,0.0,0.0,1.9554,0.0,0.0,0.0,0.0,9.303,0.0,0.0
151,2012-01-07 07:00:00,0.0,19.862172,55.711,0.0,0.0,0.0,0.0,28.773,0.0,0.0,0.0,0.0,2.0714,0.0,0.0,0.0,0.0,9.8545,0.0,0.0
152,2012-01-07 08:00:00,0.0,45.122634000000005,59.9716,0.0,0.0,0.0,0.0,31.0879,0.0,0.0,0.0,0.0,2.2394,0.0,0.0,0.0,0.0,10.6538,0.0,0.0
153,2012-01-07 09:00:00,0.0,36.255125,64.054,0.0,0.0,0.0,0.0,33.1634,0.0,0.0,0.0,0.0,2.3884,0.0,0.0,0.0,0.0,11.3627,0.0,0.0
154,2012-01-07 10:00:00,0.0,1539.733325,64.9919,0.0,0.0,0.0,0.0,33.528,0.0,0.0,0.0,0.0,2.4132,0.0,0.0,0.0,0.0,11.4808,0.0,0.0
155,2012-01-07 11:00:00,0.0,710.644958,65.0579,0.0,0.0,0.0,0.0,33.5087,0.0,0.0,0.0,0.0,2.4112,0.0,0.0,0.0,0.0,11.4712,0.0,0.0
156,2012-01-07 12:00:00,0.0,1719.5842949999999,66.0813,0.0,0.0,0.0,0.0,34.0366,0.0,0.0,0.0,0.0,2.4492,0.0,0.0,0.0,0.0,11.6519,0.0,0.0
157,2012-01-07 13:00:00,0.0,1549.765768,65.159,0.0,0.0,0.0,0.0,33.5302,0.0,0.0,0.0,0.0,2.4124,0.0,0.0,0.0,0.0,11.4768,0.0,0.0
158,2012-01-07 14:00:00,0.0,64.379323,62.9893,0.0,0.0,0.0,0.0,32.4041,0.0,0.0,0.0,0.0,2.3312,0.0,0.0,0.0,0.0,11.0908,0.0,0.0
159,2012-01-07 15:00:00,0.0,53.071383999999995,61.8004,0.0,0.0,0.0,0.0,31.7836,0.0,0.0,0.0,0.0,2.2865,0.0,0.0,0.0,0.0,10.8779,0.0,0.0
160,2012-01-07 16:00:00,0.0,18.151660999999997,62.8423,0.0,240.0,0.0,0.0,32.4013,0.0,0.0,0.0,0.0,2.3319,1400.0,907.214493,0.0,0.0,11.094,0.0,0.0
161,2012-01-07 17:00:00,0.0,358.57374,69.0243,0.0,240.0,0.0,60.0,35.7839,0.0,132.0,0.0,206.0,2.5777,1400.0,957.0,0.0,191.6,12.2633,-0.0,139.0
162,2012-01-07 18:00:00,0.0,914.818388,72.3794,0.0,240.0,0.0,60.0,37.2536,0.0,132.0,0.0,206.0,2.6803,1400.0,957.0,0.0,191.6,12.7517,-0.0,139.0
163,2012-01-07 19:00:00,0.0,1687.046342,73.8806,48.056055,240.0,0.0,60.0,37.9161,162.0,132.0,0.0,206.0,2.7267,1400.0,957.0,0.0,191.6,12.9722,1192.0,139.0
164,2012-01-07 20:00:00,0.0,1686.700306,74.0781,1013.225263,240.0,0.0,60.0,37.9758,162.0,132.0,0.0,206.0,2.7305,1400.0,957.0,0.0,191.6,12.9903,1192.0,139.0
165,2012-01-07 21:00:00,0.0,1688.6599600000002,71.0498,845.622097,240.0,0.0,60.0,36.4336,162.0,132.0,0.0,206.0,2.6197,1400.0,957.0,0.0,191.6,12.4633,1192.0,139.0
166,2012-01-07 22:00:00,0.0,1688.6357699999999,66.5565,437.887108,240.0,0.0,60.0,34.0634,162.0,132.0,0.0,206.0,2.4485,1400.0,957.0,0.0,191.6,11.6487,1192.0,139.0
167,2012-01-07 23:00:00,0.0,1446.031521,61.6179,0.0,240.0,0.0,60.0,31.4321,0.0,132.0,0.0,206.0,2.2581,1400.0,957.0,0.0,191.6,10.743,-0.0,139.0
168,2012-01-08 00:00:00,0.0,1093.882198,56.3689,0.0,240.0,0.0,60.0,28.7458,0.0,132.0,0.0,206.0,2.065,1400.0,419.194983,0.0,191.6,9.8243,0.0,139.0
169,2012-01-08 01:00:00,0.0,338.02777599999996,51.9028,0.0,110.77543899999999,0.0,60.0,26.4984,0.0,132.0,0.0,206.0,1.9039,1400.0,251.729575,0.0,191.6,9.058,0.0,139.0
170,2012-01-08 02:00:00,0.0,12.343119,49.3988,0.0,0.0,0.0,12.0,25.2934,0.0,0.0,0.0,78.45365699999999,1.8182,1400.0,0.0,0.0,38.32,8.6503,0.0,86.21005600000001
171,2012-01-08 03:00:00,0.0,11.249085000000001,48.6832,0.0,0.0,0.0,0.0,25.0014,0.0,26.4,0.0,0.0,1.7981,1400.0,571.542869,0.0,0.0,8.5547,0.0,0.0
172,2012-01-08 04:00:00,0.0,19.839208,48.6564,0.0,6.239056,0.0,0.0,25.0307,0.0,132.0,0.0,0.0,1.8008,1400.0,957.0,0.0,0.0,8.5671,0.0,139.0
173,2012-01-08 05:00:00,0.0,21.811730999999998,49.5425,0.0,240.0,0.0,0.0,25.5324,0.0,132.0,0.0,168.746343,1.8374,1400.0,957.0,0.0,0.0,8.7415,0.0,80.58994399999999
174,2012-01-08 06:00:00,0.0,1001.218774,50.9131,0.0,53.064133999999996,0.0,60.0,26.2809,0.0,0.0,0.0,206.0,1.8918,1400.0,0.0,0.0,191.6,9.0001,0.0,0.0
175,2012-01-08 07:00:00,0.0,982.945547,52.0769,0.0,117.921371,0.0,60.0,26.8996,0.0,0.0,0.0,206.0,1.9365,1400.0,0.0,0.0,191.6,9.213,0.0,0.0
176,2012-01-08 08:00:00,0.0,25.280437,54.5071,0.0,0.0,0.0,0.0,28.2802,0.0,0.0,0.0,0.0,2.0374,1400.0,0.0,0.0,0.0,9.693,0.0,0.0
178,2012-01-08 10:00:00,0.0,1106.828088,61.2923,0.0,0.0,0.0,0.0,31.706,0.0,0.0,0.0,0.0,2.2831,0.0,0.0,0.0,0.0,10.8618,0.0,0.0
179,2012-01-08 11:00:00,0.0,796.311056,61.9828,0.0,0.0,0.0,0.0,31.976,0.0,0.0,0.0,0.0,2.3015,0.0,0.0,0.0,0.0,10.9494,0.0,0.0
180,2012-01-08 12:00:00,0.0,376.218774,63.0825,0.0,0.0,0.0,0.0,32.4974,0.0,0.0,0.0,0.0,2.3385,0.0,0.0,0.0,0.0,11.1253,0.0,0.0
181,2012-01-08 13:00:00,0.0,49.724441999999996,63.1337,0.0,0.0,0.0,0.0,32.5092,0.0,0.0,0.0,0.0,2.3392,0.0,0.0,0.0,0.0,11.1286,0.0,0.0
182,2012-01-08 14:00:00,0.0,46.131842,60.5142,0.0,0.0,0.0,0.0,31.1962,0.0,0.0,0.0,0.0,2.2451,0.0,0.0,0.0,0.0,10.6811,0.0,0.0
183,2012-01-08 15:00:00,0.0,41.131561,59.401,0.0,0.0,0.0,0.0,30.6174,0.0,0.0,0.0,0.0,2.2034,0.0,0.0,0.0,0.0,10.4827,0.0,0.0
184,2012-01-08 16:00:00,0.0,12.052864,60.4722,0.0,240.0,0.0,0.0,31.2394,0.0,132.0,0.0,0.0,2.249,1400.0,957.0,0.0,0.0,10.6996,-0.0,139.0
186,2012-01-08 18:00:00,0.0,1674.6223289999998,72.4801,0.0,240.0,0.0,60.0,37.438,0.0,132.0,0.0,206.0,2.6952,1400.0,957.0,0.0,191.6,12.8224,771.3384990000001,139.0
187,2012-01-08 19:00:00,0.0,1670.514991,75.5558,650.9965480000001,240.0,0.0,60.0,38.9264,162.0,132.0,0.0,206.0,2.8011,1400.0,957.0,0.0,191.6,13.3265,1192.0,139.0
188,2012-01-08 20:00:00,0.0,1677.309541,76.249,1050.0,240.0,0.0,60.0,39.2439,162.0,132.0,0.0,206.0,2.8235,1400.0,957.0,0.0,191.6,13.4329,1192.0,139.0
189,2012-01-08 21:00:00,0.0,1689.311043,73.3868,734.3437299999999,240.0,0.0,60.0,37.6907,162.0,132.0,0.0,206.0,2.7108,1400.0,957.0,0.0,191.6,12.8967,1192.0,139.0
190,2012-01-08 22:00:00,0.0,1464.213647,67.7028,0.0,240.0,0.0,60.0,34.6666,0.0,132.0,0.0,206.0,2.4921,1400.0,957.0,0.0,191.6,11.856,359.270456,139.0
191,2012-01-08 23:00:00,0.0,476.19622999999996,60.4482,0.0,240.0,0.0,60.0,30.8311,0.0,132.0,0.0,206.0,2.2149,1400.0,912.7180800000001,0.0,191.6,10.5373,0.0,139.0
192,2012-01-09 00:00:00,0.0,42.382901000000004,54.8732,1050.0,0.0,0.0,0.0,28.0123,162.0,0.0,0.0,0.0,2.0127,1400.0,0.0,0.0,0.0,9.5753,1192.0,0.0
193,2012-01-09 01:00:00,0.0,47.460819,51.948,715.901095,0.0,0.0,0.0,26.5892,162.0,0.0,0.0,0.0,1.9113,1400.0,0.0,0.0,0.0,9.0929,-0.0,0.0
194,2012-01-09 02:00:00,0.0,62.635686,50.4879,11.012169,0.0,0.0,0.0,25.9237,162.0,0.0,0.0,0.0,1.8644,1400.0,0.0,0.0,0.0,8.87,-0.0,0.0
195,2012-01-09 03:00:00,0.0,59.649104,50.0987,273.491725,0.0,0.0,0.0,25.7573,162.0,0.0,0.0,0.0,1.8529,1400.0,0.0,0.0,0.0,8.815,-0.0,0.0
196,2012-01-09 04:00:00,0.0,57.608001,52.0033,850.755889,0.0,0.0,0.0,26.8237,162.0,0.0,0.0,0.0,1.9306,1400.0,0.0,0.0,0.0,9.1849,0.0,0.0
197,2012-01-09 05:00:00,0.0,57.398676,58.676,1050.0,0.0,0.0,0.0,30.4818,162.0,0.0,0.0,0.0,2.1965,1400.0,0.0,0.0,0.0,10.4497,1070.97256,0.0
198,2012-01-09 06:00:00,0.0,31.059408,70.0405,1050.0,0.0,0.0,0.0,36.6684,162.0,0.0,0.0,0.0,2.6456,1400.0,0.0,0.0,0.0,12.5866,1192.0,0.0
199,2012-01-09 07:00:00,0.0,694.615815,80.1266,1050.0,240.0,0.0,0.0,41.9664,162.0,132.0,0.0,0.0,3.0281,1400.0,957.0,0.0,0.0,14.4061,1192.0,139.0
200,2012-01-09 08:00:00,-0.0,304.901481,82.5522,1050.0,48.0,0.0,0.0,43.062,162.0,26.4,0.0,0.0,3.1051,1400.0,191.4,0.0,0.0,14.7725,1192.0,27.8
201,2012-01-09 09:00:00,0.0,44.211490000000005,83.7769,1050.0,0.0,0.0,0.0,43.3702,162.0,0.0,0.0,0.0,3.1234,1400.0,0.0,0.0,0.0,14.8596,1192.0,0.0
202,2012-01-09 10:00:00,0.0,28.887531,83.6631,1050.0,0.0,0.0,0.0,43.1657,162.0,0.0,0.0,0.0,3.1069,1400.0,0.0,0.0,0.0,14.7813,1192.0,0.0
203,2012-01-09 11:00:00,0.0,22.40523,82.371,1050.0,0.0,0.0,0.0,42.4118,162.0,0.0,0.0,0.0,3.0516,1400.0,0.0,0.0,0.0,14.5182,785.43537,0.0
204,2012-01-09 12:00:00,0.0,32.02047,81.5555,477.084313,0.0,0.0,0.0,41.9404,162.0,0.0,0.0,0.0,3.0171,1400.0,0.0,0.0,0.0,14.3539,178.622105,0.0
205,2012-01-09 13:00:00,0.0,46.639451,78.065,0.0,0.0,0.0,0.0,40.1972,160.646575,0.0,0.0,0.0,2.8923,1400.0,0.0,0.0,0.0,13.7603,-0.0,0.0
206,2012-01-09 14:00:00,0.0,45.145727,77.0544,1050.0,0.0,0.0,0.0,39.616,162.0,0.0,0.0,0.0,2.8498,1400.0,0.0,0.0,0.0,13.5578,1192.0,0.0
207,2012-01-09 15:00:00,0.0,32.167453,77.0564,1050.0,0.0,0.0,0.0,39.5879,162.0,0.0,0.0,0.0,2.8474,1400.0,0.0,0.0,0.0,13.5466,1192.0,0.0
208,2012-01-09 16:00:00,0.0,1664.7629279999999,79.2352,1050.0,240.0,0.0,60.0,40.8395,162.0,132.0,-0.0,206.0,2.939,1400.0,957.0,0.0,191.6,13.9824,1192.0,139.0
209,2012-01-09 17:00:00,410.0,1670.0318029999999,84.658,1050.0,240.0,0.0,60.0,43.7991,162.0,132.0,285.0,206.0,3.154,1400.0,957.0,0.0,191.6,15.005,1192.0,139.0
210,2012-01-09 18:00:00,410.0,1679.1300370000001,87.7264,1050.0,240.0,197.0,60.0,45.2206,162.0,132.0,285.0,206.0,3.2544,1400.0,957.0,800.0,191.6,15.4826,1192.0,139.0
212,2012-01-09 20:00:00,410.0,1673.3385210000001,86.1862,1050.0,240.0,197.0,60.0,44.2614,162.0,132.0,285.0,206.0,3.1834,1400.0,957.0,774.251307,191.6,15.1448,1192.0,139.0
213,2012-01-09 21:00:00,410.0,1672.629426,80.6598,1050.0,240.0,0.0,60.0,41.3263,162.0,132.0,285.0,206.0,2.9711,1400.0,957.0,0.0,191.6,14.135,1192.0,139.0
215,2012-01-09 23:00:00,0.0,4.866518,66.3656,1050.0,240.0,0.0,0.0,33.8109,162.0,132.0,0.0,0.0,2.4285,1400.0,957.0,0.0,0.0,11.5535,1192.0,139.0
216,2012-01-10 00:00:00,0.0,2.5389630000000003,60.4995,1050.0,0.0,0.0,60.0,30.9023,162.0,0.0,0.0,0.0,2.2205,1400.0,0.0,0.0,82.26563900000001,10.5642,1192.0,0.0
217,2012-01-10 01:00:00,0.0,1.675593,57.4054,1050.0,0.0,0.0,0.0,29.4085,162.0,0.0,0.0,0.0,2.1142,1400.0,0.0,0.0,0.0,10.0585,1192.0,0.0
218,2012-01-10 02:00:00,0.0,4.479169000000001,56.191,1050.0,0.0,0.0,0.0,28.8737,162.0,0.0,0.0,0.0,2.0768,1400.0,0.0,0.0,0.0,9.8806,1192.0,0.0
219,2012-01-10 03:00:00,0.0,0.6073649999999999,55.9097,1050.0,0.0,0.0,0.0,28.7896,162.0,0.0,0.0,0.0,2.0715,1400.0,0.0,0.0,0.0,9.8553,1192.0,0.0
220,2012-01-10 04:00:00,0.0,-3.2187639999999997,57.262,1050.0,0.0,0.0,0.0,29.562,162.0,0.0,0.0,0.0,2.128,1400.0,0.0,0.0,0.0,10.124,1192.0,0.0
221,2012-01-10 05:00:00,0.0,27.153987,62.5493,1050.0,0.0,0.0,12.0,32.4583,162.0,0.0,0.0,206.0,2.3385,1400.0,0.0,0.0,147.65436100000002,11.1253,1192.0,0.0
222,2012-01-10 06:00:00,0.0,1663.177041,73.2804,1050.0,0.0,0.0,60.0,38.2977,162.0,0.0,0.0,206.0,2.7624,1400.0,0.0,0.0,191.6,13.1421,1192.0,0.0
223,2012-01-10 07:00:00,410.0,1663.859066,82.6348,1050.0,240.0,0.0,60.0,43.2341,162.0,132.0,285.0,206.0,3.119,1400.0,957.0,0.0,191.6,14.8387,1192.0,139.0
224,2012-01-10 08:00:00,3.534725,1662.749796,85.1933,1050.0,240.0,0.0,60.0,44.3696,162.0,132.0,0.0,206.0,3.1985,1400.0,957.0,0.0,191.6,15.2171,1192.0,139.0
225,2012-01-10 09:00:00,0.0,1051.765269,86.338,1050.0,0.0,0.0,0.0,44.7283,162.0,0.0,0.0,41.2,3.2216,1400.0,0.0,0.0,0.0,15.3268,1192.0,0.0
226,2012-01-10 10:00:00,0.0,-3.738524,85.4082,1050.0,0.0,0.0,0.0,44.0413,162.0,0.0,0.0,0.0,3.1697,1400.0,0.0,0.0,0.0,15.0797,1192.0,0.0
227,2012-01-10 11:00:00,0.0,-0.9428629999999999,84.4909,1050.0,0.0,0.0,0.0,43.5323,162.0,0.0,0.0,0.0,3.1326,1400.0,0.0,0.0,0.0,14.9034,1192.0,0.0
228,2012-01-10 12:00:00,0.0,11.506219,83.5787,1050.0,0.0,0.0,0.0,43.0055,162.0,0.0,0.0,0.0,3.094,1400.0,0.0,0.0,0.0,14.7198,1192.0,0.0
229,2012-01-10 13:00:00,0.0,29.893240000000002,80.2906,1050.0,0.0,0.0,0.0,41.3647,162.0,0.0,0.0,0.0,2.9766,1400.0,0.0,0.0,0.0,14.1611,755.762295,0.0
231,2012-01-10 15:00:00,0.0,18.642547,78.8077,1050.0,0.0,0.0,0.0,40.5425,162.0,0.0,0.0,0.0,2.9167,1400.0,0.0,0.0,0.0,13.8763,1192.0,0.0
232,2012-01-10 16:00:00,410.0,1656.836831,80.9789,1050.0,240.0,0.0,60.0,41.7492,162.0,132.0,285.0,206.0,3.0046,1400.0,957.0,0.0,191.6,14.2945,1192.0,139.0
233,2012-01-10 17:00:00,410.0,1656.873903,86.4451,1050.0,240.0,197.0,60.0,44.7512,162.0,132.0,285.0,206.0,3.2229,1400.0,957.0,800.0,191.6,15.3328,1192.0,139.0
234,2012-01-10 18:00:00,410.0,1656.1404,89.9555,1050.0,240.0,197.0,60.0,46.4346,162.0,132.0,285.0,206.0,3.3425,1400.0,957.0,800.0,191.6,15.9019,1192.0,139.0
235,2012-01-10 19:00:00,410.0,1655.641842,90.5267,1050.0,240.0,197.0,60.0,46.6063,162.0,132.0,285.0,206.0,3.3534,1400.0,957.0,800.0,191.6,15.9538,1192.0,139.0
236,2012-01-10 20:00:00,410.0,1655.6342029999998,88.7258,1050.0,240.0,197.0,60.0,45.5897,162.0,132.0,285.0,206.0,3.2792,1400.0,957.0,800.0,191.6,15.6007,1192.0,139.0
237,2012-01-10 21:00:00,410.0,1656.529578,83.2055,1050.0,240.0,197.0,60.0,42.6551,162.0,132.0,285.0,206.0,3.0669,1400.0,957.0,800.0,191.6,14.5909,1192.0,139.0
238,2012-01-10 22:00:00,0.0,1657.463059,75.5606,1050.0,240.0,197.0,60.0,38.6249,162.0,132.0,285.0,206.0,2.7758,1400.0,957.0,0.0,191.6,13.206,1192.0,139.0
239,2012-01-10 23:00:00,0.0,1658.445678,68.3941,1050.0,240.0,0.0,60.0,34.8663,162.0,132.0,0.0,206.0,2.5046,1400.0,957.0,0.0,191.6,11.9154,1192.0,139.0
240,2012-01-11 00:00:00,410.0,-9.174824000000001,62.9472,1050.0,0.0,0.0,60.0,32.2038,162.0,0.0,285.0,206.0,2.3147,1400.0,0.0,0.0,191.6,11.0121,1192.0,0.0
241,2012-01-11 01:00:00,0.0,-7.869133000000001,58.1185,1050.0,0.0,0.0,0.0,29.7566,162.0,0.0,285.0,0.0,2.1391,1400.0,0.0,0.0,0.0,10.1766,1192.0,0.0
243,2012-01-11 03:00:00,0.0,-6.495305,56.3889,1050.0,0.0,0.0,0.0,29.0401,162.0,0.0,0.0,0.0,2.0896,1400.0,0.0,0.0,0.0,9.9412,1192.0,0.0
244,2012-01-11 04:00:00,0.0,-6.787019,57.7006,1050.0,0.0,0.0,0.0,29.8065,162.0,0.0,285.0,0.0,2.1458,1400.0,0.0,0.0,0.0,10.2087,1192.0,0.0
245,2012-01-11 05:00:00,410.0,185.48386599999998,63.699,1050.0,0.0,0.0,0.0,33.079,162.0,0.0,285.0,206.0,2.3835,1400.0,0.0,0.0,0.0,11.3394,1192.0,0.0
246,2012-01-11 06:00:00,410.0,1661.8343009999999,74.4607,1050.0,0.0,0.0,60.0,38.8894,162.0,0.0,285.0,206.0,2.8048,1400.0,0.0,0.0,191.6,13.3437,1192.0,102.209812
247,2012-01-11 07:00:00,410.0,1662.230894,83.1552,1050.0,240.0,197.0,60.0,43.4715,162.0,132.0,285.0,206.0,3.1357,1400.0,957.0,800.0,191.6,14.9183,1192.0,139.0
248,2012-01-11 08:00:00,410.0,1668.7083380000001,85.7815,1050.0,240.0,0.0,60.0,44.6754,162.0,132.0,285.0,206.0,3.2206,1400.0,928.710477,0.0,191.6,15.3219,1192.0,64.590188
249,2012-01-11 09:00:00,410.0,16.596854,87.1724,1050.0,0.0,0.0,0.0,45.1417,162.0,0.0,285.0,0.0,3.2511,1400.0,0.0,0.0,81.948419,15.4673,1192.0,0.0
250,2012-01-11 10:00:00,0.0,28.485066999999997,87.2237,1050.0,0.0,0.0,0.0,45.0478,162.0,0.0,0.0,0.0,3.243,1400.0,0.0,0.0,0.0,15.4284,1192.0,0.0
251,2012-01-11 11:00:00,0.0,35.266216,85.9105,1050.0,0.0,0.0,0.0,44.2814,162.0,0.0,0.0,0.0,3.1867,1400.0,0.0,0.0,0.0,15.1609,1192.0,0.0
252,2012-01-11 12:00:00,0.0,38.621803,84.6876,1050.0,0.0,0.0,0.0,43.597,162.0,0.0,0.0,0.0,3.1368,1400.0,0.0,0.0,0.0,14.9235,1192.0,0.0
253,2012-01-11 13:00:00,0.0,36.480481,80.6228,1050.0,0.0,0.0,0.0,41.5219,162.0,0.0,0.0,0.0,2.9877,1400.0,0.0,0.0,0.0,14.2141,1192.0,0.0
254,2012-01-11 14:00:00,0.0,28.153349,79.7974,1050.0,0.0,0.0,0.0,41.0598,162.0,0.0,0.0,0.0,2.954,1400.0,0.0,0.0,0.0,14.0539,1192.0,0.0
255,2012-01-11 15:00:00,0.0,12.393464,80.2087,1050.0,0.0,0.0,0.0,41.2429,162.0,0.0,0.0,0.0,2.9669,1400.0,0.0,0.0,0.0,14.1149,1192.0,0.0
256,2012-01-11 16:00:00,410.0,1658.8295699999999,82.1599,1050.0,240.0,194.08269099999998,60.0,42.3611,162.0,132.0,285.0,206.0,3.0487,1400.0,712.026882,0.0,191.6,14.5041,1192.0,139.0
257,2012-01-11 17:00:00,410.0,1660.552791,87.6193,1050.0,240.0,197.0,60.0,45.3425,162.0,132.0,285.0,206.0,3.2652,1400.0,957.0,800.0,191.6,15.5344,1192.0,139.0
258,2012-01-11 18:00:00,410.0,1661.492739,90.6923,1050.0,240.0,197.0,60.0,46.8086,162.0,132.0,285.0,206.0,3.3693,1400.0,957.0,800.0,191.6,16.0297,1192.0,139.0
259,2012-01-11 19:00:00,410.0,1658.974318,91.0423,1050.0,240.0,197.0,60.0,46.8654,162.0,132.0,285.0,206.0,3.372,1400.0,957.0,800.0,191.6,16.0421,1192.0,139.0
261,2012-01-11 21:00:00,410.0,1657.2949230000002,83.1435,1050.0,240.0,0.0,60.0,42.5983,162.0,132.0,285.0,206.0,3.0625,1400.0,957.0,0.0,191.6,14.57,1192.0,139.0
262,2012-01-11 22:00:00,410.0,178.325862,75.2851,1050.0,240.0,123.86504,0.0,38.4337,162.0,132.0,285.0,0.0,2.7615,1400.0,957.0,0.0,0.0,13.1377,1192.0,139.0
263,2012-01-11 23:00:00,410.0,-9.013832,68.1265,1050.0,0.0,0.0,60.0,34.6736,162.0,0.0,285.0,0.0,2.49,1400.0,0.0,0.0,188.285849,11.8463,1192.0,0.0
264,2012-01-12 00:00:00,0.0,-5.5282919999999995,62.2756,1050.0,0.0,0.0,0.0,31.8104,162.0,0.0,0.0,0.0,2.2858,1400.0,0.0,0.0,0.0,10.8747,1192.0,0.0
266,2012-01-12 02:00:00,0.0,-1.485983,56.8821,1050.0,0.0,0.0,0.0,29.2101,162.0,0.0,0.0,0.0,2.1008,1400.0,0.0,0.0,0.0,9.9946,1192.0,0.0
267,2012-01-12 03:00:00,0.0,-1.7313330000000002,56.2641,1050.0,0.0,0.0,0.0,28.9625,162.0,0.0,0.0,0.0,2.0838,1400.0,0.0,0.0,0.0,9.9139,1192.0,0.0
268,2012-01-12 04:00:00,0.0,-3.3515260000000002,58.0211,1050.0,0.0,0.0,0.0,29.9256,162.0,0.0,0.0,0.0,2.1538,1400.0,0.0,0.0,0.0,10.2469,1192.0,0.0
269,2012-01-12 05:00:00,0.0,-2.1883939999999997,63.4804,1050.0,0.0,0.0,0.0,32.917,162.0,0.0,285.0,0.0,2.3712,1400.0,0.0,0.0,0.0,11.2812,1192.0,0.0
270,2012-01-12 06:00:00,410.0,1663.287374,74.3944,1050.0,48.0,0.0,0.0,38.8463,162.0,132.0,285.0,41.2,2.8016,1400.0,657.408688,0.0,0.0,13.3285,1192.0,139.0
271,2012-01-12 07:00:00,410.0,1660.948099,83.055,1050.0,240.0,197.0,0.0,43.439,162.0,132.0,285.0,206.0,3.1336,1400.0,957.0,82.25765899999999,0.0,14.9082,1192.0,139.0
272,2012-01-12 08:00:00,410.0,1481.864033,85.8084,1050.0,240.0,197.0,0.0,44.6552,162.0,132.0,285.0,0.0,3.2187,1400.0,957.0,0.0,0.0,15.3131,1192.0,139.0
273,2012-01-12 09:00:00,410.0,10.501742,87.8364,1050.0,240.0,0.0,0.0,45.454,162.0,26.4,285.0,0.0,3.2733,1400.0,764.253954,0.0,0.0,15.5726,1192.0,0.0
275,2012-01-12 11:00:00,0.0,36.689347999999995,86.3716,1050.0,0.0,0.0,0.0,44.5195,162.0,0.0,0.0,0.0,3.2039,1400.0,0.0,0.0,0.0,15.2424,1192.0,0.0
276,2012-01-12 12:00:00,0.0,37.126903000000006,85.4846,1050.0,0.0,0.0,0.0,44.0137,162.0,0.0,0.0,0.0,3.1669,1400.0,0.0,0.0,0.0,15.0665,1192.0,0.0
277,2012-01-12 13:00:00,0.0,37.6556,82.3263,1050.0,0.0,0.0,0.0,42.4528,162.0,0.0,0.0,0.0,3.0554,1400.0,0.0,0.0,0.0,14.5359,1192.0,0.0
278,2012-01-12 14:00:00,0.0,31.482509999999998,81.9883,1050.0,0.0,0.0,0.0,42.2479,162.0,0.0,0.0,0.0,3.0402,1400.0,0.0,0.0,0.0,14.464,1192.0,0.0
279,2012-01-12 15:00:00,410.0,19.389309,82.0385,1050.0,0.0,0.0,12.0,42.2516,162.0,0.0,285.0,0.0,3.0402,1400.0,0.0,0.0,61.841668999999996,14.464,1192.0,0.0
280,2012-01-12 16:00:00,410.0,1656.938623,83.357,1050.0,240.0,197.0,60.0,42.9882,162.0,132.0,285.0,206.0,3.0939,1400.0,957.0,800.0,191.6,14.7194,1192.0,139.0
281,2012-01-12 17:00:00,410.0,1656.746539,88.2739,1050.0,240.0,197.0,60.0,45.6763,162.0,132.0,285.0,206.0,3.2892,1400.0,957.0,800.0,191.6,15.6485,1192.0,139.0
282,2012-01-12 18:00:00,410.0,1655.773542,91.1682,1050.0,240.0,197.0,60.0,47.0256,162.0,132.0,285.0,206.0,3.3846,1400.0,957.0,800.0,191.6,16.1024,1192.0,139.0
283,2012-01-12 19:00:00,410.0,1656.215528,91.2594,1050.0,240.0,197.0,60.0,46.9669,162.0,132.0,285.0,206.0,3.3791,1400.0,957.0,800.0,191.6,16.0763,1192.0,139.0
284,2012-01-12 20:00:00,410.0,1656.759859,89.6147,1050.0,240.0,197.0,60.0,46.0383,162.0,132.0,285.0,206.0,3.3113,1400.0,957.0,800.0,191.6,15.7537,1192.0,139.0
285,2012-01-12 21:00:00,410.0,1656.85797,83.7394,1050.0,240.0,197.0,60.0,42.9197,162.0,132.0,285.0,206.0,3.0858,1400.0,957.0,800.0,191.6,14.6809,1192.0,139.0
